@relation people_2D-weka.filters.unsupervised.instance.RemovePercentage-P20.0

@attribute n_points numeric
@attribute std numeric
@attribute mean_deviation numeric
@attribute width numeric
@attribute linearity numeric
@attribute circularity numeric
@attribute radius numeric
@attribute boundary_length numeric
@attribute boundary_regularity numeric
@attribute mean_curvaure numeric
@attribute angular_difference numeric
@attribute person {-1,1}

@data
101,0.49453,0.24176,1.0255,1.1124,0.43169,0.56077,1.1757,0.006684,3155.4,0.005736,-1
22,0.3037,0.087935,0.32673,0.30959,0.009994,0.16892,0.3695,0.002724,229.64,-0.048342,-1
19,0.2923,0.083012,0.25626,1.0597,0.011159,0.1002,0.39218,0.021982,274.2,-0.005795,-1
15,0.24392,0.054485,0.12365,0.20455,0.000145,0.0573,0.20362,0.027023,423.02,0.060181,-1
5,0.11542,0.010084,0.033148,0.026367,0.000008,0.017918,0.039616,0.005683,84.745,0.28901,-1
4,0.18194,0.024826,0.074477,0.000305,0,4.046,0.074477,0,0.49432,-0.004091,-1
16,0.22889,0.051993,0.1327,0.54067,0.001493,0.054241,0.23995,0.015014,614.37,0.022841,-1
57,0.44897,0.1975,0.77842,1.0621,0.009077,1.245,0.8493,0.004761,981.63,-0.012314,-1
66,0.46983,0.21715,0.85791,1.6279,0.12657,0.62519,0.92479,0.006166,1777.1,0.01478,-1
23,0.38739,0.14248,0.55243,0.36121,0.013039,0.46296,0.60164,0.017267,532.66,0.056782,-1
13,0.25475,0.059496,0.21397,0.094615,0.000599,0.18616,0.23175,0.002543,242.29,-0.07097,-1
15,0.30007,0.082381,0.2668,0.39743,0.003764,0.12863,0.34497,0.015017,278.46,0.035804,-1
6,0.16122,0.021898,0.070214,0.017985,0.00007,0.053173,0.074768,0.001084,121.01,0.1546,-1
27,0.32234,0.099997,0.37997,0.64865,0.08546,0.12103,0.53153,0.015378,592.49,-0.022612,-1
3,0.096941,0.006259,0.018776,0.000038,0,1.53,0.018776,0,0.65359,-0.003068,-1
97,0.49939,0.24607,1.0074,1.029,0.12046,1.02,1.153,0.006605,3234.5,0.000078,-1
40,0.42352,0.17628,0.61978,1.9833,0.072268,0.29838,0.78802,0.015767,607.65,-0.005979,-1
16,0.23387,0.052064,0.11748,0.24399,0.000349,0.052357,0.20818,0.020492,528.41,0.04093,-1
6,0.2266,0.042817,0.13257,0.020147,0.000278,0.11675,0.14273,0.020805,48.563,0.28139,-1
17,0.19564,0.035984,0.13522,0.034221,0.000419,0.13904,0.14146,0.000561,631.72,0.001678,-1
58,0.45232,0.20106,0.79223,0.22199,0.01603,1.4109,0.81402,0.002029,829.54,-0.009854,-1
83,0.59227,0.34434,1.4179,1.1173,0.031029,3.6693,1.5033,0.008824,2047.8,0.007095,-1
47,0.44168,0.19036,0.72876,0.58068,0.02057,0.80819,0.78037,0.003837,862.02,0.00272,-1
29,0.3292,0.10482,0.39643,0.41447,0.062628,0.13439,0.52565,0.013899,623.09,0.022004,-1
6,0.1606,0.019955,0.068475,0.062553,0.000013,0.033773,0.091821,0.019311,65.636,0.33266,-1
18,0.29519,0.082291,0.30998,0.044843,0.000219,0.84313,0.31256,0.00051,104.6,-0.002558,-1
90,0.48139,0.22726,0.95955,1.0611,1.0317,0.33475,1.0341,0.005047,3290.2,0.004123,-1
42,0.42573,0.17675,0.63991,1.8514,0.012209,0.45385,0.72138,0.005014,616.54,-0.007566,-1
43,0.27035,0.071942,0.25335,2.4517,0.050187,0.079842,0.50852,0.009568,2044.7,0.056495,-1
5,0.18586,0.023173,0.083594,0.033699,0.000007,0.041586,0.10369,0.033719,161.2,0.35958,-1
46,0.38834,0.14752,0.57905,1.1831,0.001888,1.6967,0.59469,0.001117,766.71,-0.006,-1
8,0.1711,0.025607,0.086903,0.024664,0.000246,0.056613,0.097768,0.006171,264.84,0.16386,-1
3,0.092399,0.005686,0.017058,0.000035,0,1.39,0.017058,0,0.71942,-0.003068,-1
33,0.37631,0.13683,0.50134,0.47002,0.17664,0.15667,0.58893,0.009038,536.41,0.011818,-1
6,0.24291,0.049183,0.16271,0.014462,0.000075,0.28783,0.16396,0.000557,16.804,-0.004909,-1
5,0.15071,0.017824,0.056463,0.010916,0.000068,0.037662,0.059254,0.001914,83.949,-0.004602,-1
3,0.11635,0.009016,0.027047,0.000055,0,2.204,0.027047,0,0.45372,-0.003068,-1
21,0.27028,0.069538,0.26344,0.072711,0.022646,0.089185,0.29166,0.003163,484.72,-0.001974,-1
21,0.3198,0.096962,0.36252,0.18772,0.004468,0.30539,0.37862,0.001319,200.47,0.013171,-1
4,0.18938,0.026784,0.078946,0.024357,0.000012,0.05953,0.084927,0.006489,26.496,0.26685,-1
3,0.077465,0.003997,0.011989,0.000025,0,0.977,0.011989,0,1.0235,-0.003068,-1
14,0.017732,0.000246,0.001126,0.001524,0,0.000541,0.003371,0.000423,7485.2,0.1121,-1
3,0.16773,0.017763,0.051818,0.008255,0,0.056977,0.05329,0.002269,17.551,0.23603,-1
3,0.15915,0.01687,0.050609,0.000104,0,4.124,0.050609,0,0.24248,-0.003068,-1
53,0.42476,0.17656,0.68223,0.19078,0.015424,1.0333,0.71083,0.00466,1484.1,0.020474,-1
21,0.29587,0.083086,0.30778,0.26768,0.00424,0.18609,0.34521,0.002566,315.92,-0.049672,-1
20,0.29638,0.085188,0.26777,1.0167,0.01208,0.10551,0.41347,0.023517,305.15,-0.005813,-1
16,0.17876,0.029989,0.10643,0.05831,0.00216,0.038153,0.1238,0.003244,1019.1,0.045515,-1
12,0.16963,0.026149,0.071348,0.085176,0.00059,0.02974,0.10867,0.006558,636.13,-0.005578,-1
19,0.20416,0.039308,0.12045,0.088245,0.004441,0.053113,0.18851,0.008028,1025.7,0.11253,-1
66,0.47169,0.21889,0.86888,0.73198,0.006915,2.2165,0.9021,0.002239,1206.5,0.005031,-1
14,0.27826,0.071484,0.27216,0.11835,0.000882,0.26118,0.29469,0.007824,270.67,-0.039807,-1
14,0.28688,0.073767,0.24088,0.32816,0.003492,0.10581,0.32161,0.020692,298.42,-0.005664,-1
5,0.14391,0.01637,0.05343,0.009972,0.000204,0.02428,0.056839,0.000984,95.91,0.11623,-1
5,0.239,0.043487,0.14289,0.074004,0.000159,0.079458,0.1681,0.021355,19.993,0.27806,-1
17,0.24922,0.058162,0.21049,0.15373,0.004728,0.094062,0.28949,0.008415,516.81,0.10384,-1
4,0.19241,0.027768,0.08273,0.005121,0.00001,0.17202,0.083194,0.000445,12.758,-0.052568,-1
20,0.31393,0.093397,0.3465,0.17392,0.002352,0.3473,0.36136,0.001311,192.06,0.038838,-1
5,0.024569,0.000416,0.000172,0.000256,0,0.000504,0.002075,0.000557,4149.9,0.76087,-1
51,0.41797,0.17062,0.66564,0.18077,0.001434,2.5556,0.69764,0.005062,1612.4,0.01216,-1
39,0.41966,0.1744,0.59132,2.1486,0.10831,0.2379,0.87415,0.023277,729.44,-0.005975,-1
51,0.29084,0.083112,0.29871,1.8398,0.073515,0.09321,0.53947,0.007514,2559.4,0.032863,-1
69,0.48286,0.22952,0.90951,0.53949,0.005382,2.5547,0.94271,0.002666,1119.3,0.002482,-1
15,0.28448,0.075613,0.2855,0.15607,0.002419,0.20623,0.32017,0.013268,228.92,-0.010186,-1
14,0.25543,0.0601,0.20281,0.2507,0.002993,0.086429,0.26021,0.012018,194.18,-0.005664,-1
18,0.27307,0.070327,0.25434,0.12212,0.001486,0.23128,0.27037,0.001892,322.54,0.064417,-1
13,0.21858,0.044013,0.16222,0.08366,0.000497,0.11491,0.18693,0.006365,170.95,0.14235,-1
15,0.24252,0.054478,0.20273,0.10729,0.000315,0.18027,0.22643,0.005392,319.47,-0.087548,-1
5,0.12043,0.011535,0.037715,0.006136,0,0.057949,0.038378,0.0004,50.91,0.12282,-1
89,0.48844,0.23454,0.99645,1.727,0.046905,1.1559,1.0814,0.005394,3102.6,0.007338,-1
39,0.42154,0.17237,0.56542,2.4163,0.11413,0.23187,0.94252,0.026571,570.85,-0.042365,-1
51,0.29263,0.083866,0.31029,1.6196,0.098776,0.10012,0.49875,0.004865,2560.1,0.024894,-1
66,0.47369,0.22094,0.87038,0.33816,0.005005,2.6965,0.91348,0.002704,1102.1,-0.004925,-1
11,0.24324,0.053446,0.19302,0.04542,0.000404,0.21805,0.20014,0.002898,180.55,0.02145,-1
15,0.27663,0.071542,0.22816,0.41903,0.01213,0.077612,0.3914,0.021005,212.98,0.039195,-1
17,0.26937,0.068321,0.25407,0.097433,0.000979,0.2702,0.27794,0.00572,474.75,0.050491,-1
29,0.32441,0.10118,0.37663,0.54597,0.01387,0.20162,0.44013,0.0069,462.72,0.00675,-1
4,0.12001,0.010708,0.031245,0.01181,0.000004,0.019723,0.034946,0.003841,70.699,0.30964,-1
18,0.29594,0.082586,0.31034,0.09316,0.000126,0.65665,0.31431,0.000413,123.52,-0.002537,-1
89,0.48591,0.23229,0.98434,1.0133,0.05178,1.3003,1.0463,0.004929,3297,0.007925,-1
39,0.42043,0.17128,0.56048,2.3829,0.11327,0.23127,0.96676,0.028721,497.2,-0.04331,-1
50,0.28984,0.082303,0.30233,1.409,0.094541,0.096003,0.52715,0.006971,2375.6,0.022138,-1
66,0.47568,0.22243,0.87884,0.64617,0.006868,2.0494,0.9167,0.002111,1151,-0.004425,-1
11,0.24819,0.055737,0.19165,0.076634,0.007314,0.067121,0.22324,0.006018,298.92,0.072018,-1
14,0.26305,0.064632,0.20052,0.39759,0.006564,0.068106,0.34934,0.021086,234.02,0.046249,-1
18,0.27816,0.072939,0.26544,0.12244,0.002197,0.21382,0.28621,0.003136,419.63,0.047177,-1
11,0.20482,0.037854,0.13605,0.051584,0.000086,0.14067,0.14586,0.002883,228.1,0.038031,-1
12,0.22137,0.044423,0.15818,0.10013,0.00021,0.12179,0.17148,0.003518,248.99,0.042949,-1
3,0.096719,0.00623,0.01869,0.000038,0,1.523,0.01869,0,0.6566,-0.003068,-1
92,0.48736,0.23413,0.97467,1.3048,0.066731,1.155,1.0695,0.005091,3035.5,0.018296,-1
21,0.29897,0.084873,0.31258,0.30752,0.004017,0.18595,0.34705,0.002126,187.9,-0.042837,-1
18,0.28994,0.079549,0.24489,0.83922,0.007585,0.098329,0.38783,0.025142,274.37,-0.005775,-1
48,0.28608,0.079911,0.29146,1.4683,0.067527,0.087896,0.47665,0.006371,2216.3,0.016961,-1
69,0.48539,0.23214,0.91825,0.40761,0.020542,1.7584,0.95097,0.001803,1113.3,0.003507,-1
15,0.29251,0.079738,0.32437,0.16178,0.041064,0.095461,0.36454,0.016544,183.86,-0.077308,-1
15,0.27429,0.070366,0.22261,0.41884,0.009812,0.075222,0.39043,0.021659,296.26,0.052294,-1
18,0.28034,0.074357,0.27867,0.10602,0.032212,0.084774,0.30272,0.005382,361.21,0.059358,-1
15,0.24297,0.054585,0.19466,0.24873,0.001801,0.091522,0.26213,0.009504,278.69,0.14295,-1
13,0.22526,0.04637,0.16702,0.086821,0.00035,0.13885,0.17837,0.002241,231.24,-0.046839,-1
5,0.12417,0.011927,0.0383,0.016513,0.000003,0.026426,0.042783,0.001703,112.48,0.30606,-1
96,0.49131,0.23774,0.97596,1.4594,0.15584,0.82571,1.1318,0.007367,3144.2,0.002071,-1
21,0.29545,0.082746,0.31043,0.22663,0.003743,0.21436,0.33183,0.001236,243.41,-0.021574,-1
18,0.29122,0.079699,0.2463,0.85481,0.008215,0.099079,0.40741,0.029723,246.51,-0.005775,-1
51,0.2947,0.085153,0.32005,1.8376,0.076283,0.10997,0.59196,0.007139,2690.4,0.040599,-1
69,0.48541,0.23201,0.91735,0.42716,0.024599,1.605,0.95409,0.002245,1107.7,0.003551,-1
15,0.28558,0.075606,0.29088,0.12836,0.001817,0.24331,0.31817,0.011191,274.8,0.008438,-1
4,0.14497,0.015744,0.046716,0.010506,0.000005,0.042567,0.04891,0.002084,36.609,0.20541,-1
8,0.23295,0.048278,0.13365,0.094354,0.000884,0.060264,0.16239,0.014167,79.636,-0.005259,-1
18,0.28266,0.075661,0.27263,0.1595,0.025605,0.088745,0.30072,0.006906,240.87,0.067372,-1
29,0.32233,0.10145,0.37692,0.46119,0.017471,0.19101,0.42449,0.004451,505.8,-0.000116,-1
4,0.12684,0.012067,0.031418,0.009728,0.000054,0.012606,0.035601,0.004315,142.02,-0.004091,-1
3,0.006071,0.000025,0.000074,0,0,0.006,0.000074,0,166.67,-0.003068,-1
4,0.15872,0.018894,0.055288,0.007053,0.000315,0.02096,0.056656,0.001216,47.359,-0.004091,-1
4,0.15527,0.01808,0.054156,0.004759,0.000001,0.11455,0.054577,0.000403,14.782,0.086341,-1
93,0.48604,0.23205,0.96253,1.164,0.46364,0.50074,1.1495,0.006784,3763.8,0.021341,-1
21,0.29592,0.083127,0.30826,0.26181,0.002208,0.21766,0.3388,0.002539,278.09,-0.049397,-1
18,0.2896,0.080211,0.24334,0.85269,0.006755,0.098251,0.39479,0.028024,286.56,-0.005775,-1
49,0.28806,0.081258,0.29931,1.5874,0.082457,0.097931,0.56108,0.007912,2176.4,0.038739,-1
69,0.48294,0.22975,0.90806,0.31363,0.61824,0.33558,0.93526,0.001604,1016.8,0.002501,-1
15,0.28488,0.075516,0.28687,0.13937,0.003534,0.1894,0.32739,0.013793,266.78,-0.003808,-1
33,0.39858,0.1541,0.52235,0.72753,0.15163,0.17491,0.64597,0.015917,589.81,0.039907,-1
15,0.24237,0.053851,0.19138,0.26321,0.001499,0.091581,0.24334,0.011443,304.13,0.009954,-1
12,0.21707,0.043015,0.1633,0.057328,0.000336,0.14857,0.17339,0.002291,212.35,0.006319,-1
5,0.12114,0.01151,0.038124,0.005298,0,0.064691,0.038632,0.000397,40.734,0.095798,-1
9,0.22171,0.043482,0.14939,0.036043,0.00513,0.049375,0.15525,0.003038,89.074,0.008427,-1
98,0.4933,0.23941,1.004,1.3639,1.0699,0.36278,1.1706,0.007757,3322.9,0.006399,-1
21,0.29743,0.085288,0.30737,0.29625,0.003288,0.19135,0.34176,0.00252,289.53,-0.030013,-1
18,0.28992,0.078987,0.24407,0.83336,0.004944,0.10069,0.38542,0.025472,269.56,-0.005775,-1
52,0.2947,0.085295,0.31287,2.0218,0.090172,0.10287,0.57381,0.006811,2536.5,0.042205,-1
69,0.48342,0.22989,0.91027,0.73822,0.007911,2.0351,0.94312,0.002748,911.17,0.002331,-1
15,0.28936,0.077592,0.29511,0.15018,0.001656,0.24778,0.32982,0.012137,343.27,-0.007559,-1
5,0.19862,0.028415,0.087742,0.12794,0.000005,0.043923,0.1242,0.029716,61.401,0.49519,-1
27,0.3698,0.12891,0.48511,0.51961,0.024051,0.24852,0.63197,0.022301,489.9,0.047374,-1
13,0.2265,0.046705,0.1642,0.16739,0.001812,0.073856,0.23116,0.017406,245.03,0.12868,-1
11,0.21393,0.040635,0.15588,0.10629,0.000389,0.089832,0.18354,0.010374,169.51,0.059029,-1
3,0.096496,0.006201,0.018604,0.000038,0,1.516,0.018604,0,0.65963,-0.003068,-1
99,0.49583,0.24215,1.0142,1.4298,1.9569,0.30366,1.2005,0.00755,3357,0.005327,-1
21,0.29689,0.084042,0.30889,0.27396,0.002746,0.20536,0.33739,0.002386,237.48,-0.032451,-1
18,0.28709,0.076764,0.24287,0.78424,0.005656,0.10001,0.38481,0.024313,398.89,-0.005775,-1
51,0.28911,0.081947,0.30682,1.8103,0.075908,0.10336,0.5601,0.007603,2830.6,0.047041,-1
69,0.48368,0.23018,0.913,0.56042,0.008586,2.2284,0.94789,0.0024,1109.8,0.005523,-1
15,0.28463,0.075336,0.283,0.11348,0.001707,0.25428,0.31169,0.010068,306.63,0.026196,-1
33,0.40226,0.15571,0.52622,0.73546,0.18805,0.17441,0.73562,0.021893,496.78,0.02675,-1
13,0.22261,0.04527,0.16392,0.138,0.001462,0.07888,0.21288,0.013496,170.91,0.11908,-1
12,0.22203,0.044914,0.16574,0.097936,0.000171,0.13577,0.17917,0.007084,152.36,-0.012204,-1
3,0.096465,0.006197,0.018592,0.000038,0,1.515,0.018592,0,0.66007,-0.003068,-1
99,0.49661,0.24318,1.0095,1.4623,0.17193,0.84416,1.1775,0.006666,3557.1,0.002304,-1
21,0.29705,0.083651,0.3104,0.28406,0.006246,0.17438,0.34284,0.002272,284.61,-0.02161,-1
18,0.29183,0.078909,0.24776,0.83437,0.005252,0.1026,0.39513,0.028567,203.63,-0.005775,-1
51,0.2949,0.085259,0.31973,1.7509,0.086929,0.10654,0.54689,0.006715,2448.3,0.037036,-1
69,0.48526,0.23198,0.91853,0.28641,0.00474,3.3375,0.94854,0.001664,1149.2,0.004445,-1
15,0.28882,0.077486,0.29677,0.12465,0.001866,0.25245,0.32671,0.011176,251.35,-0.017219,-1
33,0.40102,0.15631,0.52292,0.78541,0.17839,0.1719,0.80525,0.025782,531.68,0.023533,-1
29,0.32748,0.10375,0.37726,0.56317,0.027926,0.15805,0.47274,0.007099,654.87,-0.012948,-1
5,0.12551,0.012317,0.039565,0.00779,0.000003,0.041744,0.040913,0.000899,61.723,0.1163,-1
96,0.49354,0.24036,0.99665,1.6224,0.11473,0.95305,1.1363,0.006636,3072.2,0.006619,-1
21,0.29796,0.084143,0.31371,0.29536,0.004343,0.19249,0.34952,0.002619,325.7,-0.044554,-1
18,0.28905,0.078608,0.2466,0.81724,0.007553,0.098736,0.39527,0.026885,341.1,-0.005775,-1
51,0.29622,0.085973,0.3177,2.0484,0.092129,0.10509,0.57864,0.007021,2307,0.021381,-1
69,0.48338,0.23024,0.90968,0.3004,0.064824,1.0153,0.93789,0.001384,1212.7,-0.002672,-1
15,0.29191,0.079323,0.32247,0.15103,0.01881,0.12094,0.36932,0.01584,307.37,-0.057711,-1
15,0.26612,0.066253,0.23046,0.30799,0.01172,0.087439,0.34359,0.013883,352.89,0.063468,-1
18,0.28284,0.075491,0.28036,0.10383,0.004986,0.17646,0.30056,0.006136,246.94,0.062314,-1
29,0.33112,0.10643,0.3759,0.7109,0.033032,0.14477,0.51416,0.011806,757.87,0.00439,-1
4,0.11234,0.009465,0.028393,0.000883,0,0.16195,0.028422,0.000032,11.105,0.031022,-1
93,0.48818,0.23456,0.97648,1.4379,0.10779,0.97075,1.0872,0.004733,3027.8,0.020414,-1
21,0.29692,0.083904,0.30949,0.28274,0.002791,0.20722,0.34068,0.003754,301.88,-0.027306,-1
18,0.28655,0.078131,0.24359,0.78507,0.006724,0.098166,0.37235,0.023329,236.47,-0.005775,-1
51,0.29506,0.085342,0.31456,2.0995,0.092618,0.1027,0.58359,0.007847,2790.3,0.040923,-1
69,0.48365,0.2304,0.91909,0.38914,0.021256,1.7263,0.96146,0.002642,1249.5,0.000539,-1
15,0.29052,0.07876,0.30763,0.11132,0.028525,0.096082,0.33371,0.010084,210.61,-0.03487,-1
4,0.15259,0.01731,0.050508,0.018796,0.000009,0.031894,0.056485,0.006202,43.727,0.3095,-1
26,0.36213,0.12386,0.41707,0.56032,0.02457,0.21669,0.59318,0.024305,377.34,-0.000141,-1
29,0.32645,0.103,0.37807,0.5279,0.025181,0.16718,0.45015,0.007089,577.04,-0.015395,-1
5,0.12386,0.011984,0.039175,0.007149,0.000001,0.049921,0.040107,0.000631,47.35,0.11604,-1
6,0.18206,0.027643,0.091512,0.009388,0.000765,0.037617,0.093646,0.000473,77.361,0.016879,-1
5,0.17927,0.024543,0.080605,0.040025,0.000039,0.046931,0.093773,0.010656,53.337,0.29609,-1
93,0.48853,0.23475,0.98359,1.0873,0.15059,0.86962,1.0808,0.005083,3509,0.006775,-1
21,0.2966,0.083797,0.30914,0.27102,0.002811,0.20664,0.34114,0.003106,252.76,-0.044363,-1
18,0.28858,0.07753,0.24425,0.81625,0.007261,0.099155,0.39682,0.028557,239.46,-0.005775,-1
51,0.29397,0.084723,0.3153,2.1698,0.083276,0.1046,0.60573,0.008572,2603.5,0.05006,-1
69,0.48335,0.23011,0.90936,0.55366,0.023537,1.5439,0.94484,0.001903,1066.8,0.009761,-1
16,0.29464,0.081234,0.30962,0.1372,0.001627,0.28781,0.34004,0.01138,300.67,0.048788,-1
32,0.39618,0.15204,0.4965,0.6937,0.15247,0.16861,0.80929,0.02429,626.85,-0.005938,-1
29,0.32433,0.1014,0.37309,0.55527,0.028391,0.1557,0.45056,0.00641,503.18,-0.00094,-1
3,0.096241,0.006169,0.018506,0.000038,0,1.508,0.018506,0,0.66313,-0.003068,-1
10,0.22582,0.045896,0.16514,0.012593,0.000956,0.12194,0.16729,0.00033,119.94,0.018476,-1
93,0.48535,0.23196,0.96411,1.5049,0.1357,0.86564,1.0882,0.005062,3706.8,0.020054,-1
21,0.29586,0.083147,0.30853,0.25847,0.003089,0.20811,0.33697,0.002084,255.03,-0.039226,-1
17,0.28061,0.073381,0.23072,0.70355,0.005359,0.092578,0.35948,0.024648,274.72,-0.005752,-1
50,0.29103,0.082987,0.30233,2.0917,0.079631,0.095292,0.58355,0.00867,2684,0.022782,-1
69,0.48228,0.22899,0.9083,0.50818,0.017478,1.7687,0.94062,0.002429,1030.8,0.006291,-1
15,0.28372,0.074768,0.2843,0.096022,0.001435,0.27685,0.30685,0.007732,257.49,-0.015775,-1
33,0.40185,0.15613,0.51613,0.84347,0.18901,0.173,0.84864,0.029545,593.85,0.019598,-1
29,0.32578,0.10362,0.37115,0.62284,0.01839,0.1717,0.4431,0.007094,433.99,-0.008612,-1
3,0.096719,0.00623,0.01869,0.000038,0,1.523,0.01869,0,0.6566,-0.003068,-1
3,0.24851,0.036335,0.1023,0.022478,0,0.071703,0.109,0.034683,13.947,0.39712,-1
95,0.49101,0.23738,0.99134,1.5858,0.085796,1.056,1.1024,0.005086,3701.9,0.005369,-1
21,0.29631,0.083197,0.30999,0.2559,0.004104,0.19729,0.33659,0.00219,240.41,-0.018647,-1
18,0.28678,0.077648,0.24389,0.79421,0.006626,0.098756,0.38647,0.025483,361.69,-0.005775,-1
53,0.29902,0.08771,0.3266,1.9306,0.09757,0.10832,0.58166,0.00805,2509.8,0.020342,-1
69,0.48307,0.22984,0.9073,0.2929,0.008125,2.6325,0.94374,0.00192,1279.6,0.001366,-1
15,0.28457,0.075301,0.2936,0.13817,0.002549,0.21711,0.32396,0.011653,249.39,0.018088,-1
4,0.14189,0.0151,0.04529,0.001813,0,0.2032,0.045366,0.00008,8.7018,0.039857,-1
26,0.35905,0.12144,0.4156,0.55445,0.017927,0.22889,0.55967,0.022895,500.58,-0.005891,-1
29,0.3255,0.10219,0.37355,0.52906,0.025385,0.16287,0.45234,0.008079,657.5,-0.024581,-1
4,0.12713,0.012122,0.0316,0.009746,0.000055,0.012669,0.035773,0.004298,141.05,-0.004091,-1
94,0.48963,0.23603,0.97933,1.6523,0.10067,0.9682,1.1181,0.005415,3630.4,0.014864,-1
21,0.29679,0.083536,0.31054,0.26236,0.003646,0.19892,0.33902,0.002125,245.96,-0.027337,-1
18,0.28641,0.077368,0.24415,0.78673,0.007879,0.097245,0.38454,0.025212,363.97,-0.005775,-1
53,0.29766,0.087031,0.32439,1.7538,0.10026,0.10518,0.5766,0.007446,2670.6,0.017731,-1
69,0.48387,0.23067,0.91116,0.35179,0.005083,2.9966,0.95289,0.001776,1218.4,-0.003927,-1
15,0.28835,0.077154,0.29529,0.1584,0.001396,0.24889,0.32562,0.012202,214.23,0.010411,-1
5,0.19485,0.027498,0.085956,0.11525,0.000006,0.042881,0.11863,0.027379,58.102,0.46714,-1
9,0.23782,0.053625,0.12543,0.32296,0.002447,0.057256,0.25534,0.029158,180.65,0.17185,-1
18,0.276,0.071966,0.2764,0.13076,0.015228,0.10787,0.31009,0.007341,316.77,0.063641,-1
29,0.32452,0.10227,0.37485,0.5115,0.024494,0.16691,0.44966,0.005472,758.92,-0.016309,-1
4,0.12555,0.011822,0.031211,0.009216,0.000059,0.012415,0.034994,0.003821,140.91,-0.004091,-1
97,0.49824,0.2444,1.0083,1.5422,0.046432,1.3058,1.1486,0.006024,3105.4,0.005693,-1
21,0.29774,0.084009,0.31296,0.25263,0.003407,0.21102,0.33971,0.002467,262.13,-0.01852,-1
18,0.28579,0.076836,0.24542,0.74866,0.006907,0.099334,0.37299,0.022077,251.7,-0.005775,-1
53,0.30089,0.088747,0.33738,1.6384,0.10071,0.11303,0.56378,0.005817,2293.2,0.02906,-1
69,0.48717,0.23373,0.9263,0.50216,0.016487,1.9227,0.97894,0.00226,1144.4,-0.003876,-1
15,0.29319,0.080029,0.32463,0.16748,0.018727,0.11645,0.36812,0.017452,213.17,-0.053461,-1
33,0.39885,0.15345,0.52192,0.69837,0.16027,0.1788,0.76289,0.02093,677.41,0.019415,-1
13,0.22549,0.046556,0.16296,0.13924,0.002067,0.075679,0.23103,0.014545,199,0.18721,-1
15,0.24051,0.054344,0.19358,0.071802,0.001543,0.13666,0.20075,0.002198,129.91,-0.000451,-1
5,0.12761,0.012677,0.040329,0.018712,0.000003,0.025803,0.045527,0.003676,98.414,0.29197,-1
99,0.49678,0.24325,1.0153,1.6091,0.25396,0.7071,1.212,0.008428,3291,-0.015345,-1
21,0.2966,0.083325,0.31221,0.27718,0.00559,0.18347,0.34583,0.002361,324.17,-0.034779,-1
18,0.28918,0.079503,0.24389,0.83379,0.007236,0.098401,0.38878,0.026183,245.62,-0.005775,-1
52,0.29555,0.085627,0.32055,1.6974,0.087195,0.1089,0.55159,0.00554,2677.9,0.023892,-1
69,0.48397,0.23074,0.91141,0.30564,0.010888,2.3551,0.94262,0.001541,1224.5,-0.001581,-1
15,0.28751,0.076634,0.28873,0.12843,0.001102,0.277,0.31585,0.010728,266.54,0.038072,-1
33,0.39889,0.15349,0.52148,0.66281,0.14909,0.1813,0.74353,0.020284,657.41,0.007575,-1
13,0.22389,0.046969,0.1631,0.12564,0.003703,0.066022,0.2224,0.013954,305.08,0.10729,-1
15,0.24138,0.054126,0.19666,0.083105,0.008071,0.073771,0.21515,0.004399,324.16,-0.055236,-1
5,0.1243,0.012637,0.037934,0.012437,0.000005,0.028342,0.040932,0.000595,104.35,0.21786,-1
4,0.15625,0.01831,0.054926,0.003753,0.000003,0.12098,0.055275,0.000391,17.45,0.066959,-1
98,0.49451,0.24089,1.013,1.4516,0.71845,0.43425,1.2163,0.007591,3698.4,0.006383,-1
21,0.29617,0.083229,0.30999,0.26132,0.002387,0.21794,0.33498,0.002068,166.96,-0.044715,-1
18,0.28907,0.077816,0.24574,0.81026,0.005609,0.10027,0.38964,0.027157,314.34,-0.005775,-1
51,0.29235,0.08385,0.30982,1.6589,0.088872,0.098034,0.55557,0.007607,2408,0.040877,-1
69,0.48345,0.23018,0.91112,0.5267,0.077116,0.91645,0.95964,0.002356,1356.1,0.014803,-1
15,0.28542,0.075963,0.28787,0.12899,0.001954,0.23628,0.31626,0.011475,263,-0.00731,-1
7,0.20023,0.034424,0.099228,0.056528,0.000642,0.040652,0.11822,0.010414,101.92,0.03791,-1
25,0.35743,0.11965,0.4153,0.51954,0.011664,0.26862,0.56442,0.025864,514.48,-0.00588,-1
29,0.32704,0.10409,0.37544,0.58763,0.028459,0.15419,0.47241,0.007762,668.25,-0.007489,-1
4,0.11439,0.009813,0.028613,0.003934,0.000083,0.010847,0.029421,0.000721,96.717,-0.004091,-1
9,0.21892,0.04233,0.14733,0.035573,0.001101,0.082938,0.15183,0.001374,59.453,0.001604,-1
3,0.15712,0.01644,0.04932,0.000101,0,4.019,0.049321,0,0.24882,-0.003068,-1
3,0.006071,0.000025,0.000074,0,0,0.006,0.000074,0,166.67,-0.003068,-1
95,0.49006,0.23624,0.97466,1.2303,0.91575,0.37581,1.1599,0.007654,3602.4,0.006197,-1
21,0.29753,0.084041,0.31015,0.28607,0.004699,0.1814,0.34979,0.003086,282.37,-0.056999,-1
18,0.28757,0.07781,0.24648,0.80174,0.007343,0.098306,0.38459,0.02741,189.96,0.006349,-1
